date,description,amount,category
2025-03-16,Best Buy,44.21,Shopping
2025-03-16,City Clinic,174.28,Healthcare
2025-03-16,CVS Pharmacy,591.97,Healthcare
2025-03-16,Steam,66.39,Entertainment
2025-03-17,Housing Society,2560.55,Housing
2025-03-17,Gas Provider,277.4,Utilities
2025-03-17,Monthly Rent,1584.46,Housing
2025-03-17,Costco,70.83,Groceries
2025-03-17,Starbucks,113.0,Dining
2025-03-17,Walmart,49.18,Groceries
2025-03-17,Trader Joe's,244.37,Groceries
2025-03-17,Netflix,210.98,Entertainment
2025-03-17,Amazon,373.45,Shopping
2025-03-17,Starbucks,165.38,Dining
2025-03-17,Chipotle,87.59,Dining
2025-03-17,Shell,10.03,Transport
2025-03-17,LabCorp,1182.22,Healthcare
2025-03-17,Olive Garden,53.4,Dining
2025-03-18,Lyft,77.9,Transport
2025-03-18,Gas Provider,79.29,Utilities
2025-03-18,Electricity Board,49.42,Utilities
2025-03-18,Macy's,344.54,Shopping
2025-03-18,Shell,63.2,Transport
2025-03-18,Shell,120.07,Transport
2025-03-18,Starbucks,64.78,Dining
2025-03-18,Airbnb,3338.34,Travel
2025-03-19,Shell,75.21,Transport
2025-03-19,Udemy,375.13,Education
2025-03-19,Lyft,128.47,Transport
2025-03-19,Exam Board,1184.2,Education
2025-03-19,Comcast,262.58,Utilities
2025-03-19,Costco,277.3,Groceries
2025-03-19,Shell,177.46,Transport
2025-03-19,Whole Foods,244.37,Groceries
2025-03-19,Netflix,23.42,Entertainment
2025-03-20,Water Utility,226.89,Utilities
2025-03-20,LabCorp,1342.34,Healthcare
2025-03-20,Booking.com,1068.71,Travel
2025-03-20,Chipotle,244.63,Dining
2025-03-20,McDonald's,13.17,Dining
2025-03-20,Bookstore,996.9,Education
2025-03-20,Marriott,1460.49,Travel
2025-03-21,Shell,21.71,Transport
2025-03-21,Starbucks,114.83,Dining
2025-03-21,Gas Provider,135.19,Utilities
2025-03-21,Whole Foods,99.84,Groceries
2025-03-21,LabCorp,1390.18,Healthcare
2025-03-21,Housing Society,7354.38,Housing
2025-03-21,Shell,85.73,Transport
2025-03-21,Best Buy,694.11,Shopping
2025-03-22,Netflix,210.53,Entertainment
2025-03-22,Bookstore,1402.69,Education
2025-03-22,Olive Garden,91.83,Dining
2025-03-22,Target,61.54,Shopping
2025-03-22,Comcast,90.12,Utilities
2025-03-22,Olive Garden,122.52,Dining
2025-03-22,Metro Transit,31.1,Transport
2025-03-22,Macy's,86.88,Shopping
2025-03-22,Housing Society,2179.47,Housing
2025-03-23,Steam,257.89,Entertainment
2025-03-23,Gas Provider,278.34,Utilities
2025-03-23,Steam,131.56,Entertainment
2025-03-23,Chipotle,69.5,Dining
2025-03-23,Best Buy,550.14,Shopping
2025-03-23,Whole Foods,191.56,Groceries
2025-03-23,Property Mgmt,1228.1,Housing
2025-03-23,Health Insurance,135.34,Healthcare
2025-03-23,Monthly Rent,1835.79,Housing
2025-03-23,Housing Society,1149.04,Housing
2025-03-23,Booking.com,3485.14,Travel
2025-03-23,Walmart,171.63,Groceries
2025-03-23,Electricity Board,160.08,Utilities
2025-03-24,Macy's,392.52,Shopping
2025-03-24,Walmart,187.97,Groceries
2025-03-24,Whole Foods,131.97,Groceries
2025-03-24,Housing Society,1834.24,Housing
2025-03-24,AMC Theatres,47.09,Entertainment
2025-03-24,Chipotle,137.74,Dining
2025-03-24,Starbucks,43.76,Dining
2025-03-24,Spotify,229.23,Entertainment
2025-03-24,McDonald's,71.09,Dining
2025-03-25,Exam Board,148.48,Education
2025-03-25,Exam Board,983.97,Education
2025-03-25,Bookstore,1467.05,Education
2025-03-25,Udemy,750.23,Education
2025-03-25,Monthly Rent,2317.73,Housing
2025-03-25,LabCorp,683.58,Healthcare
2025-03-25,Lyft,140.84,Transport
2025-03-26,Marriott,2773.91,Travel
2025-03-26,Coursera,332.19,Education
2025-03-26,CVS Pharmacy,606.21,Healthcare
2025-03-26,Gas Provider,88.78,Utilities
2025-03-26,City Clinic,748.05,Healthcare
2025-03-26,Property Mgmt,1216.08,Housing
2025-03-26,Coursera,105.61,Education
2025-03-26,Health Insurance,646.49,Healthcare
2025-03-26,Health Insurance,963.77,Healthcare
2025-03-26,Chipotle,97.6,Dining
2025-03-27,Water Utility,46.95,Utilities
2025-03-27,Amazon,126.18,Shopping
2025-03-27,Delta Airlines,652.62,Travel
2025-03-27,Housing Society,2443.49,Housing
2025-03-27,Marriott,2293.69,Travel
2025-03-27,Lyft,175.91,Transport
2025-03-27,Comcast,301.07,Utilities
2025-03-28,Marriott,308.36,Travel
2025-03-28,City Clinic,481.56,Healthcare
2025-03-28,CVS Pharmacy,1101.68,Healthcare
2025-03-28,Steam,238.91,Entertainment
2025-03-28,Delta Airlines,220.35,Travel
2025-03-28,Comcast,238.4,Utilities
2025-03-28,CVS Pharmacy,1218.98,Healthcare
2025-03-29,Housing Society,1210.44,Housing
2025-03-29,Booking.com,3025.1,Travel
2025-03-29,Spotify,59.35,Entertainment
2025-03-29,Exam Board,1069.59,Education
2025-03-29,LabCorp,1032.2,Healthcare
2025-03-29,Starbucks,19.44,Dining
2025-03-29,Trader Joe's,265.69,Groceries
2025-03-29,Airbnb,2928.62,Travel
2025-03-29,CVS Pharmacy,1075.49,Healthcare
2025-03-29,Walmart,157.96,Groceries
2025-03-29,Steam,53.79,Entertainment
2025-03-29,Starbucks,131.76,Dining
2025-03-29,McDonald's,38.51,Dining
2025-03-29,McDonald's,90.1,Dining
2025-03-29,Exam Board,1103.65,Education
2025-03-29,Property Mgmt,2087.7,Housing
2025-03-30,Whole Foods,270.58,Groceries
2025-03-30,Exam Board,1718.83,Education
2025-03-30,Whole Foods,23.8,Groceries
2025-03-30,Steam,181.34,Entertainment
2025-03-30,Chipotle,49.25,Dining
2025-03-31,Starbucks,77.17,Dining
2025-03-31,Bookstore,115.06,Education
2025-03-31,Housing Society,2026.53,Housing
2025-03-31,AMC Theatres,182.99,Entertainment
2025-03-31,AMC Theatres,75.3,Entertainment
2025-03-31,Booking.com,246.39,Travel
2025-03-31,Bookstore,852.94,Education
2025-04-01,CVS Pharmacy,286.78,Healthcare
2025-04-01,Starbucks,102.41,Dining
2025-04-01,Olive Garden,117.4,Dining
2025-04-01,Macy's,135.95,Shopping
2025-04-01,Walmart,88.4,Groceries
2025-04-01,Walmart,62.41,Groceries
2025-04-02,Spotify,89.33,Entertainment
2025-04-02,Udemy,343.34,Education
2025-04-02,Booking.com,3417.74,Travel
2025-04-02,Netflix,52.51,Entertainment
2025-04-02,Bookstore,1568.08,Education
2025-04-02,Coursera,628.17,Education
2025-04-02,Water Utility,132.66,Utilities
2025-04-02,Udemy,873.5,Education
2025-04-02,Booking.com,2894.71,Travel
2025-04-02,Macy's,476.22,Shopping
2025-04-02,Coursera,97.6,Education
2025-04-02,Whole Foods,220.89,Groceries
2025-04-02,Health Insurance,573.78,Healthcare
2025-04-02,Coursera,348.2,Education
2025-04-03,Amazon,620.67,Shopping
2025-04-03,Target,289.9,Shopping
2025-04-03,Bookstore,1175.62,Education
2025-04-03,Netflix,97.95,Entertainment
2025-04-03,Spotify,144.31,Entertainment
2025-04-03,Comcast,191.16,Utilities
2025-04-03,Macy's,713.8,Shopping
2025-04-03,Metro Transit,38.73,Transport
2025-04-04,Metro Transit,176.34,Transport
2025-04-04,Exam Board,840.67,Education
2025-04-04,Uber,136.27,Transport
2025-04-04,Exam Board,1242.6,Education
2025-04-04,Walmart,217.96,Groceries
2025-04-04,Water Utility,160.94,Utilities
2025-04-04,Exam Board,1500.11,Education
2025-04-04,Booking.com,2580.46,Travel
2025-04-04,Udemy,1290.21,Education
2025-04-04,Airbnb,1513.21,Travel
2025-04-05,AMC Theatres,123.81,Entertainment
2025-04-05,Trader Joe's,107.99,Groceries
2025-04-05,Airbnb,2648.09,Travel
2025-04-05,Best Buy,537.44,Shopping
2025-04-05,CVS Pharmacy,512.59,Healthcare
2025-04-05,Udemy,412.86,Education
2025-04-05,Delta Airlines,1217.71,Travel
2025-04-05,AMC Theatres,181.67,Entertainment
2025-04-05,Macy's,233.83,Shopping
2025-04-05,Delta Airlines,234.7,Travel
2025-04-05,Netflix,28.15,Entertainment
2025-04-05,Monthly Rent,1533.98,Housing
2025-04-05,Chipotle,33.99,Dining
2025-04-05,Airbnb,3337.2,Travel
2025-04-06,Walmart,190.72,Groceries
2025-04-06,Whole Foods,240.5,Groceries
2025-04-06,City Clinic,1197.19,Healthcare
2025-04-06,City Clinic,259.01,Healthcare
2025-04-06,Comcast,147.96,Utilities
2025-04-06,Olive Garden,118.86,Dining
2025-04-06,Booking.com,762.08,Travel
2025-04-06,Monthly Rent,994.24,Housing
2025-04-06,Health Insurance,509.03,Healthcare
2025-04-07,Metro Transit,93.46,Transport
2025-04-07,Spotify,128.02,Entertainment
2025-04-07,Steam,149.03,Entertainment
2025-04-07,Airbnb,2959.46,Travel
2025-04-08,Gas Provider,106.78,Utilities
2025-04-08,Costco,104.53,Groceries
2025-04-08,Property Mgmt,1959.49,Housing
2025-04-08,Water Utility,40.16,Utilities
2025-04-08,Whole Foods,115.11,Groceries
2025-04-08,Property Mgmt,1073.44,Housing
2025-04-08,Netflix,144.79,Entertainment
2025-04-08,Starbucks,132.1,Dining
2025-04-08,CVS Pharmacy,880.78,Healthcare
2025-04-08,Lyft,10.47,Transport
2025-04-08,Amazon,358.82,Shopping
2025-04-08,Comcast,226.47,Utilities
2025-04-08,Shell,58.64,Transport
2025-04-08,CVS Pharmacy,309.4,Healthcare
2025-04-09,Target,53.39,Shopping
2025-04-09,AMC Theatres,246.75,Entertainment
2025-04-09,Netflix,71.02,Entertainment
2025-04-09,Macy's,333.04,Shopping
2025-04-09,Chipotle,60.09,Dining
2025-04-09,Target,22.14,Shopping
2025-04-09,AMC Theatres,74.44,Entertainment
2025-04-09,Property Mgmt,1277.62,Housing
2025-04-10,Starbucks,128.63,Dining
2025-04-10,Property Mgmt,1535.86,Housing
2025-04-10,Trader Joe's,33.09,Groceries
2025-04-10,City Clinic,1091.58,Healthcare
2025-04-10,Housing Society,2135.11,Housing
2025-04-10,Water Utility,79.23,Utilities
2025-04-10,Chipotle,25.91,Dining
2025-04-11,Steam,88.36,Entertainment
2025-04-11,LabCorp,503.82,Healthcare
2025-04-11,Airbnb,2018.96,Travel
2025-04-11,Health Insurance,1296.01,Healthcare
2025-04-11,Udemy,1500.95,Education
2025-04-11,Booking.com,171.79,Travel
2025-04-11,Coursera,747.68,Education
2025-04-11,Delta Airlines,2337.28,Travel
2025-04-12,Metro Transit,172.95,Transport
2025-04-12,Exam Board,416.54,Education
2025-04-12,Trader Joe's,36.19,Groceries
2025-04-12,Chipotle,160.44,Dining
2025-04-12,Property Mgmt,2022.63,Housing
2025-04-12,Exam Board,585.34,Education
2025-04-12,Spotify,251.33,Entertainment
2025-04-12,Comcast,160.52,Utilities
2025-04-12,Amazon,708.95,Shopping
2025-04-12,Starbucks,120.08,Dining
2025-04-12,Chipotle,88.21,Dining
2025-04-13,Target,531.24,Shopping
2025-04-13,Spotify,103.54,Entertainment
2025-04-13,AMC Theatres,131.68,Entertainment
2025-04-13,Airbnb,1203.3,Travel
2025-04-13,Walmart,97.33,Groceries
2025-04-13,Best Buy,721.94,Shopping
2025-04-14,McDonald's,24.7,Dining
2025-04-14,Uber,97.0,Transport
2025-04-14,McDonald's,65.74,Dining
2025-04-14,Amazon,37.09,Shopping
2025-04-14,Netflix,29.63,Entertainment
2025-04-14,Delta Airlines,1614.3,Travel
2025-04-14,Airbnb,2548.37,Travel
2025-04-14,LabCorp,722.16,Healthcare
2025-04-14,Walmart,209.75,Groceries
2025-04-14,Costco,243.29,Groceries
2025-04-14,Property Mgmt,2140.81,Housing
2025-04-15,CVS Pharmacy,1019.62,Healthcare
2025-04-15,Airbnb,1283.12,Travel
2025-04-15,Coursera,1716.96,Education
2025-04-15,Olive Garden,168.7,Dining
2025-04-15,Spotify,232.21,Entertainment
2025-04-15,LabCorp,680.34,Healthcare
2025-04-15,Best Buy,672.33,Shopping
2025-04-15,Olive Garden,36.64,Dining
2025-04-15,Monthly Rent,2327.55,Housing
2025-04-15,Monthly Rent,2536.71,Housing
2025-04-16,Shell,43.82,Transport
2025-04-16,LabCorp,215.05,Healthcare
2025-04-16,Airbnb,613.5,Travel
2025-04-16,Chipotle,60.87,Dining
2025-04-16,LabCorp,308.67,Healthcare
2025-04-16,Shell,82.18,Transport
2025-04-16,CVS Pharmacy,517.69,Healthcare
2025-04-16,Costco,24.32,Groceries
2025-04-17,City Clinic,408.0,Healthcare
2025-04-17,Starbucks,169.11,Dining
2025-04-17,Olive Garden,152.9,Dining
2025-04-17,Netflix,96.83,Entertainment
2025-04-17,Health Insurance,498.99,Healthcare
2025-04-17,Monthly Rent,6179.87,Housing
2025-04-17,Costco,265.99,Groceries
2025-04-17,Chipotle,137.93,Dining
2025-04-17,Amazon,194.74,Shopping
2025-04-18,Gas Provider,250.18,Utilities
2025-04-18,Booking.com,228.15,Travel
2025-04-18,Monthly Rent,2501.88,Housing
2025-04-18,Housing Society,1117.44,Housing
2025-04-18,AMC Theatres,216.19,Entertainment
2025-04-18,Bookstore,1410.02,Education
2025-04-18,Costco,228.07,Groceries
2025-04-18,Macy's,779.59,Shopping
2025-04-18,AMC Theatres,200.31,Entertainment
2025-04-18,Best Buy,634.27,Shopping
2025-04-18,LabCorp,1034.16,Healthcare
2025-04-18,Best Buy,356.43,Shopping
2025-04-19,AMC Theatres,87.56,Entertainment
2025-04-19,Netflix,47.91,Entertainment
2025-04-19,Water Utility,177.69,Utilities
2025-04-19,Housing Society,992.71,Housing
2025-04-19,Booking.com,3153.6,Travel
2025-04-19,CVS Pharmacy,971.94,Healthcare
2025-04-20,Amazon,58.32,Shopping
2025-04-20,Water Utility,283.52,Utilities
2025-04-20,Delta Airlines,369.28,Travel
2025-04-20,Monthly Rent,2171.05,Housing
2025-04-20,Property Mgmt,1940.38,Housing
2025-04-20,Marriott,2938.23,Travel
2025-04-20,Walmart,224.96,Groceries
2025-04-20,Booking.com,3040.84,Travel
2025-04-20,Bookstore,848.57,Education
2025-04-20,Delta Airlines,1702.85,Travel
2025-04-20,Chipotle,80.49,Dining
2025-04-21,Walmart,241.72,Groceries
2025-04-21,Property Mgmt,1938.45,Housing
2025-04-21,LabCorp,247.52,Healthcare
2025-04-21,Property Mgmt,1015.1,Housing
2025-04-21,Airbnb,705.12,Travel
2025-04-21,Best Buy,706.24,Shopping
2025-04-21,Spotify,30.48,Entertainment
2025-04-21,Housing Society,2034.61,Housing
2025-04-21,Steam,10.7,Entertainment
2025-04-22,Water Utility,66.9,Utilities
2025-04-22,City Clinic,82.51,Healthcare
2025-04-22,Housing Society,1262.36,Housing
2025-04-22,Coursera,1212.12,Education
2025-04-22,Walmart,160.28,Groceries
2025-04-22,Target,435.77,Shopping
2025-04-22,City Clinic,839.67,Healthcare
2025-04-22,Best Buy,301.55,Shopping
2025-04-22,Marriott,3222.21,Travel
2025-04-22,Coursera,1124.9,Education
2025-04-22,Whole Foods,230.5,Groceries
2025-04-23,Whole Foods,203.69,Groceries
2025-04-23,Netflix,43.75,Entertainment
2025-04-23,Gas Provider,205.15,Utilities
2025-04-23,Coursera,1684.21,Education
2025-04-23,LabCorp,931.48,Healthcare
2025-04-23,Airbnb,80.32,Travel
2025-04-23,Bookstore,741.88,Education
2025-04-23,Costco,123.99,Groceries
2025-04-23,CVS Pharmacy,231.78,Healthcare
2025-04-24,Property Mgmt,1776.54,Housing
2025-04-24,Spotify,133.9,Entertainment
2025-04-24,Comcast,214.05,Utilities
2025-04-24,Walmart,165.48,Groceries
2025-04-24,Amazon,246.09,Shopping
2025-04-24,Health Insurance,776.85,Healthcare
2025-04-24,Exam Board,1739.16,Education
2025-04-24,Marriott,1910.22,Travel
2025-04-24,Marriott,2075.34,Travel
2025-04-25,Monthly Rent,988.58,Housing
2025-04-25,Metro Transit,34.93,Transport
2025-04-25,Uber,8.52,Transport
2025-04-25,Comcast,933.28,Utilities
2025-04-25,Delta Airlines,1886.97,Travel
2025-04-25,CVS Pharmacy,1171.33,Healthcare
2025-04-26,City Clinic,1289.5,Healthcare
2025-04-26,Uber,82.63,Transport
2025-04-26,Netflix,246.07,Entertainment
2025-04-26,Bookstore,1251.81,Education
2025-04-26,Electricity Board,81.42,Utilities
2025-04-26,Property Mgmt,1809.94,Housing
2025-04-26,Bookstore,249.15,Education
2025-04-26,Olive Garden,88.5,Dining
2025-04-26,Booking.com,507.85,Travel
2025-04-26,Macy's,468.22,Shopping
2025-04-26,Walmart,237.51,Groceries
2025-04-26,Metro Transit,75.71,Transport
2025-04-26,Best Buy,373.0,Shopping
2025-04-27,Gas Provider,302.08,Utilities
2025-04-27,Steam,825.37,Entertainment
2025-04-27,Airbnb,2666.56,Travel
2025-04-27,Airbnb,1416.32,Travel
2025-04-27,Monthly Rent,1853.51,Housing
2025-04-27,Amazon,90.81,Shopping
2025-04-27,Lyft,45.72,Transport
2025-04-27,McDonald's,35.29,Dining
2025-04-27,Delta Airlines,1271.3,Travel
2025-04-27,Airbnb,2463.68,Travel
2025-04-28,Target,369.37,Shopping
2025-04-28,Trader Joe's,111.16,Groceries
2025-04-28,Best Buy,373.15,Shopping
2025-04-28,Target,726.47,Shopping
2025-04-28,Spotify,69.33,Entertainment
2025-04-28,Bookstore,932.45,Education
2025-04-29,McDonald's,144.79,Dining
2025-04-29,Chipotle,24.25,Dining
2025-04-29,Udemy,314.47,Education
2025-04-29,Monthly Rent,1136.65,Housing
2025-04-29,CVS Pharmacy,366.46,Healthcare
2025-04-29,Lyft,155.98,Transport
2025-04-29,Uber,48.95,Transport
2025-04-29,Walmart,35.84,Groceries
2025-04-29,Delta Airlines,2551.3,Travel
2025-04-29,Whole Foods,126.14,Groceries
2025-04-30,Target,376.17,Shopping
2025-04-30,Udemy,570.18,Education
2025-04-30,Macy's,234.15,Shopping
2025-04-30,Water Utility,125.49,Utilities
2025-04-30,Bookstore,1000.93,Education
2025-04-30,Delta Airlines,2164.94,Travel
2025-04-30,Delta Airlines,598.91,Travel
2025-04-30,Metro Transit,26.4,Transport
2025-05-01,Airbnb,521.92,Travel
2025-05-01,Delta Airlines,3324.18,Travel
2025-05-01,Shell,156.34,Transport
2025-05-01,Steam,36.85,Entertainment
2025-05-01,Electricity Board,100.48,Utilities
2025-05-01,Property Mgmt,1145.4,Housing
2025-05-01,Whole Foods,271.9,Groceries
2025-05-01,Best Buy,349.57,Shopping
2025-05-01,Whole Foods,92.45,Groceries
2025-05-01,Spotify,200.68,Entertainment
2025-05-02,Spotify,38.32,Entertainment
2025-05-02,Airbnb,715.06,Travel
2025-05-02,Udemy,1236.63,Education
2025-05-02,Property Mgmt,932.95,Housing
2025-05-02,Property Mgmt,2565.12,Housing
2025-05-02,Trader Joe's,187.3,Groceries
2025-05-02,Gas Provider,139.52,Utilities
2025-05-02,Spotify,21.63,Entertainment
2025-05-02,Spotify,68.23,Entertainment
2025-05-02,Property Mgmt,1913.51,Housing
2025-05-03,Gas Provider,92.9,Utilities
2025-05-03,Steam,133.28,Entertainment
2025-05-03,Booking.com,2523.89,Travel
2025-05-03,Uber,80.41,Transport
2025-05-04,Coursera,1593.42,Education
2025-05-04,Walmart,257.95,Groceries
2025-05-04,Water Utility,275.68,Utilities
2025-05-04,Water Utility,128.67,Utilities
2025-05-04,Exam Board,876.5,Education
2025-05-04,Marriott,2614.2,Travel
2025-05-04,Airbnb,429.03,Travel
2025-05-04,Starbucks,158.24,Dining
2025-05-04,Housing Society,1116.64,Housing
2025-05-04,Coursera,1484.98,Education
2025-05-04,Water Utility,208.89,Utilities
2025-05-04,Water Utility,125.25,Utilities
2025-05-04,McDonald's,161.52,Dining
2025-05-04,LabCorp,205.82,Healthcare
2025-05-04,Trader Joe's,117.12,Groceries
2025-05-04,Airbnb,522.62,Travel
2025-05-04,Starbucks,33.73,Dining
2025-05-04,Booking.com,2001.62,Travel
2025-05-04,Spotify,50.48,Entertainment
2025-05-04,City Clinic,1291.73,Healthcare
2025-05-04,Comcast,82.7,Utilities
2025-05-05,Health Insurance,63.05,Healthcare
2025-05-05,Costco,76.33,Groceries
2025-05-05,Monthly Rent,916.53,Housing
2025-05-05,Target,785.44,Shopping
2025-05-05,Spotify,108.04,Entertainment
2025-05-05,Electricity Board,115.25,Utilities
2025-05-05,Target,212.87,Shopping
2025-05-05,Best Buy,158.66,Shopping
2025-05-05,Best Buy,332.48,Shopping
2025-05-05,Shell,51.36,Transport
2025-05-05,Shell,112.06,Transport
2025-05-05,Delta Airlines,390.77,Travel
2025-05-05,Booking.com,2831.74,Travel
2025-05-06,Electricity Board,276.25,Utilities
2025-05-06,Bookstore,667.22,Education
2025-05-06,Costco,95.53,Groceries
2025-05-06,Exam Board,1549.18,Education
2025-05-06,Steam,81.09,Entertainment
2025-05-06,Netflix,112.18,Entertainment
2025-05-06,Udemy,30.61,Education
2025-05-06,Netflix,204.87,Entertainment
2025-05-07,Bookstore,189.0,Education
2025-05-07,Electricity Board,291.07,Utilities
2025-05-07,Macy's,296.27,Shopping
2025-05-07,Walmart,150.71,Groceries
2025-05-07,Macy's,795.82,Shopping
2025-05-07,Whole Foods,131.28,Groceries
2025-05-07,Property Mgmt,2197.11,Housing
2025-05-07,Spotify,255.83,Entertainment
2025-05-08,Delta Airlines,1888.63,Travel
2025-05-08,Comcast,185.39,Utilities
2025-05-08,Macy's,250.43,Shopping
2025-05-08,Walmart,26.72,Groceries
2025-05-08,Housing Society,2577.04,Housing
2025-05-08,Airbnb,1984.44,Travel
2025-05-08,Coursera,1491.86,Education
2025-05-08,Macy's,75.12,Shopping
2025-05-09,Netflix,36.33,Entertainment
2025-05-09,Macy's,123.66,Shopping
2025-05-09,Gas Provider,309.97,Utilities
2025-05-09,Gas Provider,215.54,Utilities
2025-05-09,McDonald's,58.08,Dining
2025-05-09,Booking.com,12469.52,Travel
2025-05-09,Metro Transit,168.92,Transport
2025-05-09,Walmart,232.81,Groceries
2025-05-10,Costco,199.77,Groceries
2025-05-10,Comcast,295.5,Utilities
2025-05-10,Amazon,358.1,Shopping
2025-05-10,Metro Transit,110.59,Transport
2025-05-10,Amazon,640.63,Shopping
2025-05-10,Marriott,1176.77,Travel
2025-05-10,Coursera,325.48,Education
2025-05-10,Costco,173.44,Groceries
2025-05-10,Metro Transit,62.04,Transport
2025-05-10,Marriott,1116.6,Travel
2025-05-10,Exam Board,303.99,Education
2025-05-10,Shell,25.16,Transport
2025-05-10,Health Insurance,917.62,Healthcare
2025-05-10,Water Utility,267.12,Utilities
2025-05-10,Best Buy,593.2,Shopping
2025-05-10,Water Utility,257.17,Utilities
2025-05-10,Gas Provider,319.22,Utilities
2025-05-10,CVS Pharmacy,1073.06,Healthcare
2025-05-11,Metro Transit,109.52,Transport
2025-05-11,Bookstore,1692.45,Education
2025-05-11,Health Insurance,421.87,Healthcare
2025-05-11,Bookstore,369.58,Education
2025-05-11,Water Utility,99.49,Utilities
2025-05-11,Bookstore,1418.35,Education
2025-05-11,Shell,9.05,Transport
2025-05-11,Chipotle,42.74,Dining
2025-05-11,Best Buy,468.37,Shopping
2025-05-11,Uber,106.81,Transport
2025-05-11,Comcast,293.95,Utilities
2025-05-11,Bookstore,1744.85,Education
2025-05-11,Marriott,1015.7,Travel
2025-05-11,AMC Theatres,49.99,Entertainment
2025-05-11,Amazon,514.35,Shopping
2025-05-11,Best Buy,344.12,Shopping
2025-05-11,Airbnb,2543.08,Travel
2025-05-11,Amazon,101.59,Shopping
2025-05-11,Delta Airlines,1433.66,Travel
2025-05-11,Spotify,169.88,Entertainment
2025-05-12,Exam Board,874.24,Education
2025-05-12,AMC Theatres,240.71,Entertainment
2025-05-12,Exam Board,1241.55,Education
2025-05-12,Trader Joe's,83.16,Groceries
2025-05-12,Airbnb,2839.92,Travel
2025-05-12,Macy's,575.38,Shopping
2025-05-12,Olive Garden,147.32,Dining
